63180732,Hiran Ghosh,Lifestyle,2024-08-08,2024-08,14305,0.12,1716.6,Card Skimming,Low,52,0,High,0,0,Visa,Axis Bank,Transportation,Telangana,Hyderabad
37948619,Shlok Chaudhuri,Flipkart,2023-12-19,2023-12,6632,0.12,795.8399999999999,Identity Theft,High,11,1,Low,0,6632,Visa,Federal Bank,Transportation,Tamil Nadu,Mumbai
67851025,Aaryahi Deo,Flipkart,2024-03-10,2024-03,1017,0.12,122.03999999999999,Card Skimming,High,70,1,High,0,1017,Amex,Kotak Bank,Food Delivery,Telangana,Bangalore
19485119,Saanvi Chakraborty,Swiggy,2024-12-08,2024-12,18342,0.12,2201.04,Card Skimming,Critical,82,1,Very High,1,18342,Visa,Federal Bank,E-commerce,Rajasthan,Mumbai
78596115,Alisha Das,Big Bazaar,2024-03-15,2024-03,4089,0.12,490.68,Identity Theft,Low,95,1,Very High,0,4089,Rupay,Yes Bank,E-commerce,Maharashtra,Chennai
97579806,Divit Bains,Myntra,2024-03-25,2024-03,4161,0.12,499.32,Card Skimming,Low,33,0,Medium,0,0,Mastercard,Kotak Bank,Transportation,Maharashtra,Delhi
73506109,Adah Konda,Zomato,2024-04-05,2024-04,5594,0.05,279.7,Card Skimming,High,55,0,High,0,0,Visa,ICICI Bank,Groceries,Rajasthan,Ahmedabad
13543144,Alia Rana,Swiggy,2024-05-19,2024-05,7364,0.12,883.68,Card Skimming,Low,88,0,Very High,0,0,Visa,HDFC Bank,Food Delivery,Tamil Nadu,Chennai
79487668,Aniruddh Gala,Uber,2024-06-02,2024-06,19463,0.12,2335.56,Identity Theft,High,28,0,Medium,1,0,Visa,Andhra Bank,Food Delivery,Delhi,Kochi
27833354,Anvi Kakar,Zomato,2024-02-01,2024-02,22622,0.12,2714.64,Identity Theft,Critical,19,1,Low,1,22622,Amex,SBI,Apparel,Gujarat,Ahmedabad
61339463,Zain Grover,Lifestyle,2024-09-09,2024-09,2026,0.05,101.30000000000001,Card Skimming,Medium,64,0,High,0,0,Amex,Federal Bank,Groceries,Telangana,Lucknow
72726544,Samar Brahmbhatt,Flipkart,2024-05-19,2024-05,6900,0.12,828,Phishing,High,91,0,Very High,0,0,Rupay,Kotak Bank,Apparel,West Bengal,Delhi
33650131,Bhavin Sule,Lifestyle,2024-01-23,2024-01,1239,0.18,223.01999999999998,Card Skimming,Low,42,0,Medium,0,0,Mastercard,Federal Bank,Electronics,Tamil Nadu,Jaipur
16505245,Sumer Bala,Flipkart,2024-10-11,2024-10,1166,0.12,139.92,Card Not Present,High,74,1,High,0,1166,Amex,Andhra Bank,Food Delivery,Gujarat,Ahmedabad
51331760,Heer Soni,Amazon India,2024-12-03,2024-12,13248,0.12,1589.76,Account Takeover,Low,68,0,High,0,0,Visa,Yes Bank,E-commerce,Karnataka,Ahmedabad
62791884,Jivin Hayer,Reliance Digital,2024-03-03,2024-03,795,0.12,95.39999999999999,Phishing,High,95,0,Very High,0,0,Amex,Bank of Baroda,Apparel,Tamil Nadu,Jaipur
17071283,Samaira Hayre,Tata Cliq,2024-02-11,2024-02,21466,0.18,3863.8799999999997,Card Not Present,Low,53,0,High,1,0,Amex,Axis Bank,Electronics,Uttar Pradesh,Lucknow
57808916,Hunar Devan,Amazon India,2024-01-18,2024-01,2963,0.12,355.56,Card Skimming,Medium,26,1,Medium,0,2963,Rupay,SBI,E-commerce,Maharashtra,Hyderabad
72938283,Devansh Mani,Reliance Digital,2024-11-05,2024-11,8416,0.12,1009.92,Phishing,Low,69,0,High,0,0,Visa,HDFC Bank,Transportation,Gujarat,Kochi
92838292,Indranil Kara,Tata Cliq,2024-02-22,2024-02,5973,0.12,716.76,Card Not Present,High,74,0,High,0,0,Mastercard,Federal Bank,E-commerce,Tamil Nadu,Lucknow
49919079,Jhanvi Solanki,Zomato,2024-05-31,2024-05,10815,0.12,1297.8,Card Not Present,Medium,69,0,High,0,0,Rupay,Federal Bank,Food Delivery,Rajasthan,Delhi
51546530,Charvi Kaur,Zomato,2024-12-10,2024-12,15064,0.12,1807.6799999999998,Account Takeover,High,81,1,Very High,1,15064,Amex,Yes Bank,Transportation,Tamil Nadu,Kolkata
29629444,Anya Shere,Flipkart,2024-09-29,2024-09,801,0.12,96.11999999999999,Card Not Present,Low,42,1,Medium,0,801,Amex,Andhra Bank,Food Delivery,Maharashtra,Ahmedabad
79096625,Ahana  Shroff,Myntra,2024-07-08,2024-07,17208,0.05,860.4000000000001,Card Not Present,Low,63,0,High,1,0,Rupay,Federal Bank,Groceries,Karnataka,Lucknow
36102806,Nehmat Mall,Big Bazaar,2024-11-21,2024-11,20075,0.18,3613.5,Card Not Present,Low,40,0,Medium,1,0,Mastercard,Axis Bank,Electronics,Maharashtra,Kolkata
54066013,Inaaya  Sampath,Zomato,2024-07-08,2024-07,6438,0.18,1158.84,Card Skimming,Low,89,0,Very High,0,0,Rupay,SBI,Electronics,Maharashtra,Jaipur
57860400,Riya Dash,Uber,2024-11-27,2024-11,5031,0.18,905.5799999999999,Card Not Present,Medium,10,1,Low,0,5031,Rupay,HDFC Bank,Electronics,Rajasthan,Jaipur
70040790,Tiya Viswanathan,Myntra,2024-09-19,2024-09,252,0.12,30.24,Card Not Present,Medium,53,1,High,0,252,Mastercard,SBI,E-commerce,Gujarat,Bangalore
21982567,Nehmat Kar,Lifestyle,2023-12-19,2023-12,14702,0.12,1764.24,Card Skimming,Low,88,0,Very High,0,0,Mastercard,Kotak Bank,Food Delivery,Telangana,Jaipur
13291091,Dhanush Borde,Swiggy,2024-10-07,2024-10,8567,0.12,1028.04,Identity Theft,Low,84,0,Very High,0,0,Mastercard,Bank of Baroda,Transportation,Karnataka,Kochi
92630416,Inaaya  Kant,Lifestyle,2023-12-22,2023-12,18546,0.12,2225.52,Card Not Present,Low,20,0,Low,1,0,Mastercard,Axis Bank,E-commerce,Tamil Nadu,Ahmedabad
85429387,Nitya Bera,Big Bazaar,2024-12-14,2024-12,5015,0.18,902.6999999999999,Card Not Present,High,26,1,Medium,0,5015,Visa,HDFC Bank,Electronics,Kerala,Mumbai
20976963,Shamik Bose,Swiggy,2024-02-23,2024-02,13352,0.12,1602.24,Account Takeover,High,83,0,Very High,0,0,Rupay,Federal Bank,Apparel,Karnataka,Lucknow
15961665,Aniruddh Reddy,Uber,2023-12-19,2023-12,14020,0.12,1682.3999999999999,Card Skimming,Medium,86,0,Very High,0,0,Rupay,Axis Bank,Transportation,Kerala,Ahmedabad
26896905,Nitara Chander,Myntra,2024-03-31,2024-03,9453,0.12,1134.36,Card Skimming,High,15,0,Low,0,0,Visa,Kotak Bank,Food Delivery,Tamil Nadu,Bangalore
28606571,Suhana Deo,Zomato,2024-04-01,2024-04,8565,0.12,1027.8,Identity Theft,Low,17,1,Low,0,8565,Rupay,Kotak Bank,E-commerce,Rajasthan,Chennai
29713091,Veer Kant,Zomato,2024-08-01,2024-08,5009,0.12,601.0799999999999,Account Takeover,Medium,22,0,Low,0,0,Visa,Yes Bank,Transportation,Rajasthan,Hyderabad
19645801,Manikya Karpe,Big Bazaar,2024-10-03,2024-10,6019,0.12,722.28,Identity Theft,Low,72,0,High,0,0,Rupay,SBI,Food Delivery,Telangana,Jaipur
70121811,Heer Bahl,Myntra,2024-11-07,2024-11,20359,0.12,2443.08,Phishing,Low,26,0,Medium,1,0,Visa,Andhra Bank,Food Delivery,West Bengal,Jaipur
95186326,Hazel Bawa,Zomato,2024-07-29,2024-07,17599,0.18,3167.8199999999997,Account Takeover,Critical,30,1,Medium,1,17599,Visa,SBI,Electronics,Maharashtra,Jaipur
26524451,Lakshay Chandra,Amazon India,2024-05-09,2024-05,3946,0.12,473.52,Card Not Present,Medium,91,0,Very High,0,0,Rupay,Kotak Bank,E-commerce,Maharashtra,Kochi
93307574,Riaan Uppal,Big Bazaar,2024-08-30,2024-08,14755,0.12,1770.6,Account Takeover,Medium,18,1,Low,0,14755,Mastercard,ICICI Bank,Food Delivery,West Bengal,Lucknow
76777000,Saksham Swaminathan,Zomato,2023-12-18,2023-12,1711,0.12,205.32,Account Takeover,Low,25,0,Low,0,0,Amex,Kotak Bank,Transportation,Kerala,Jaipur
48826652,Riaan Kumer,Amazon India,2024-11-12,2024-11,7291,0.05,364.55,Card Not Present,Low,84,0,Very High,0,0,Visa,HDFC Bank,Groceries,Karnataka,Lucknow
53119289,Faiyaz Andra,Uber,2024-08-07,2024-08,21076,0.05,1053.8,Phishing,Medium,86,1,Very High,1,21076,Mastercard,Bank of Baroda,Groceries,Maharashtra,Kochi
11754175,Rasha Buch,Big Bazaar,2024-03-31,2024-03,3605,0.12,432.59999999999997,Card Skimming,Low,74,0,High,0,0,Rupay,Andhra Bank,E-commerce,Uttar Pradesh,Bangalore
56313270,Zaina Kant,Swiggy,2024-02-20,2024-02,9461,0.18,1702.98,Card Skimming,High,78,0,Very High,0,0,Mastercard,HDFC Bank,Electronics,Maharashtra,Kochi
77697734,Faiyaz Hans,Uber,2024-10-29,2024-10,4329,0.12,519.48,Account Takeover,High,42,0,Medium,0,0,Rupay,Yes Bank,E-commerce,Kerala,Kolkata
20959297,Hansh Vohra,Uber,2024-10-29,2024-10,18054,0.18,3249.72,Card Not Present,Medium,81,1,Very High,1,18054,Visa,HDFC Bank,Electronics,West Bengal,Jaipur
15774284,Samiha Balan,Big Bazaar,2024-02-07,2024-02,4005,0.05,200.25,Phishing,Medium,85,0,Very High,0,0,Amex,Andhra Bank,Groceries,Rajasthan,Ahmedabad
49808870,Prerak Borra,Myntra,2024-01-01,2024-01,11792,0.05,589.6,Phishing,Medium,31,0,Medium,0,0,Visa,SBI,Groceries,Kerala,Kochi
30436209,Yuvraj  Kant,Tata Cliq,2024-03-17,2024-03,13557,0.12,1626.84,Account Takeover,Low,82,0,Very High,0,0,Mastercard,Federal Bank,Transportation,Tamil Nadu,Lucknow
50300676,Reyansh Batra,Big Bazaar,2024-05-29,2024-05,6566,0.12,787.92,Account Takeover,Low,93,1,Very High,0,6566,Amex,Yes Bank,E-commerce,Telangana,Kolkata
62323465,Piya Lad,Swiggy,2024-08-07,2024-08,18405,0.18,3312.9,Identity Theft,Low,60,0,High,1,0,Mastercard,Yes Bank,Electronics,Telangana,Hyderabad
21344753,Parinaaz Deol,Reliance Digital,2023-12-23,2023-12,12460,0.12,1495.2,Phishing,Low,60,1,High,0,12460,Mastercard,ICICI Bank,Food Delivery,West Bengal,Delhi
49929650,Aarna Bumb,Amazon India,2024-03-01,2024-03,5611,0.12,673.3199999999999,Identity Theft,High,92,0,Very High,0,0,Amex,SBI,Food Delivery,Karnataka,Ahmedabad
45229302,Amira Bhat,Flipkart,2024-10-22,2024-10,17881,0.12,2145.72,Card Not Present,High,46,0,Medium,1,0,Rupay,Axis Bank,Apparel,West Bengal,Delhi
85944795,Alia Baral,Uber,2024-03-14,2024-03,11238,0.18,2022.84,Card Skimming,Low,32,0,Medium,0,0,Visa,ICICI Bank,Electronics,Rajasthan,Bangalore
71917708,Armaan Amble,Reliance Digital,2024-01-30,2024-01,12007,0.05,600.35,Card Not Present,High,87,1,Very High,0,12007,Rupay,Bank of Baroda,Groceries,Uttar Pradesh,Mumbai
13304438,Nehmat Lad,Tata Cliq,2024-07-21,2024-07,9883,0.12,1185.96,Card Skimming,High,43,0,Medium,0,0,Visa,Axis Bank,E-commerce,Tamil Nadu,Bangalore
30285704,Alia Dey,Amazon India,2024-03-12,2024-03,8474,0.12,1016.88,Identity Theft,Low,10,0,Low,0,0,Amex,SBI,Food Delivery,Delhi,Kolkata
42380998,Himmat Cherian,Zomato,2024-11-04,2024-11,11058,0.05,552.9,Card Not Present,Low,13,0,Low,0,0,Amex,ICICI Bank,Groceries,Delhi,Chennai
85856573,Chirag Chander,Big Bazaar,2024-11-03,2024-11,8224,0.12,986.88,Identity Theft,Low,48,0,Medium,0,0,Visa,Federal Bank,Transportation,Karnataka,Kolkata
89021354,Divit Saini,Uber,2024-08-19,2024-08,1593,0.18,286.74,Phishing,Critical,30,1,Medium,0,1593,Mastercard,ICICI Bank,Electronics,Delhi,Ahmedabad
19920333,Vedika Korpal,Reliance Digital,2024-09-17,2024-09,7153,0.12,858.36,Identity Theft,Critical,31,0,Medium,0,0,Mastercard,Axis Bank,Food Delivery,Karnataka,Mumbai
92306692,Vidur Balan,Myntra,2024-06-11,2024-06,7002,0.12,840.24,Card Skimming,Medium,14,0,Low,0,0,Rupay,Yes Bank,E-commerce,Maharashtra,Bangalore
16695479,Mamooty Ranganathan,Big Bazaar,2024-10-22,2024-10,14361,0.12,1723.32,Card Not Present,Low,22,0,Low,0,0,Visa,Federal Bank,E-commerce,Karnataka,Kolkata
60735981,Manjari Agate,Tata Cliq,2024-07-11,2024-07,21337,0.12,2560.44,Phishing,Medium,48,0,Medium,1,0,Mastercard,ICICI Bank,Transportation,Kerala,Hyderabad
41889517,Akarsh Gaba,Tata Cliq,2024-09-07,2024-09,2074,0.12,248.88,Account Takeover,Critical,77,0,Very High,0,0,Visa,Kotak Bank,E-commerce,Maharashtra,Kochi
93878137,Seher Shah,Flipkart,2024-09-17,2024-09,9854,0.18,1773.72,Card Not Present,Low,27,0,Medium,0,0,Rupay,Axis Bank,Electronics,Telangana,Kolkata
23633392,Miraya Dash,Swiggy,2024-05-17,2024-05,19087,0.12,2290.44,Card Not Present,Low,88,1,Very High,1,19087,Amex,HDFC Bank,E-commerce,Maharashtra,Kochi
93858354,Lagan Sabharwal,Reliance Digital,2024-02-20,2024-02,21326,0.12,2559.12,Card Not Present,Medium,19,1,Low,1,21326,Mastercard,HDFC Bank,Food Delivery,Telangana,Delhi
50133315,Darshit Ratti,Tata Cliq,2024-03-06,2024-03,24449,0.12,2933.88,Account Takeover,Low,47,0,Medium,1,0,Visa,Federal Bank,Transportation,Rajasthan,Jaipur
99881019,Baiju Sengupta,Swiggy,2024-01-26,2024-01,8163,0.05,408.15000000000003,Card Not Present,Low,91,0,Very High,0,0,Mastercard,SBI,Groceries,Tamil Nadu,Chennai
42583702,Saksham Soni,Flipkart,2024-05-07,2024-05,5001,0.12,600.12,Phishing,Low,39,0,Medium,0,0,Rupay,Axis Bank,E-commerce,Maharashtra,Jaipur
80744133,Dharmajan Apte,Swiggy,2024-12-04,2024-12,22963,0.12,2755.56,Card Skimming,Low,89,0,Very High,1,0,Mastercard,Axis Bank,E-commerce,Rajasthan,Ahmedabad
25683765,Akarsh Walia,Uber,2024-12-14,2024-12,6874,0.12,824.88,Account Takeover,High,12,0,Low,0,0,Rupay,ICICI Bank,Apparel,Gujarat,Kolkata
24972916,Seher Batta,Tata Cliq,2024-08-29,2024-08,15571,0.12,1868.52,Identity Theft,Low,77,0,Very High,1,0,Amex,SBI,E-commerce,Tamil Nadu,Lucknow
37530528,Hridaan Contractor,Flipkart,2024-11-23,2024-11,6473,0.12,776.76,Account Takeover,Critical,61,0,High,0,0,Visa,Bank of Baroda,Apparel,Rajasthan,Bangalore
90527786,Saira Bose,Amazon India,2024-03-23,2024-03,5840,0.12,700.8,Phishing,Low,74,0,High,0,0,Mastercard,Axis Bank,Food Delivery,Rajasthan,Ahmedabad
28967339,Tanya Sarna,Big Bazaar,2024-11-22,2024-11,3202,0.05,160.10000000000002,Account Takeover,High,69,1,High,0,3202,Amex,Kotak Bank,Groceries,Delhi,Bangalore
18105851,Nakul Rana,Swiggy,2024-05-27,2024-05,12974,0.12,1556.8799999999999,Phishing,Low,87,0,Very High,0,0,Rupay,SBI,Transportation,Tamil Nadu,Bangalore
43702153,Hazel Dey,Big Bazaar,2024-01-18,2024-01,22838,0.12,2740.56,Card Not Present,Low,57,0,High,1,0,Amex,Kotak Bank,Food Delivery,West Bengal,Kolkata
75904529,Advik Balay,Tata Cliq,2024-02-14,2024-02,4626,0.12,555.12,Card Not Present,Low,17,0,Low,0,0,Mastercard,Yes Bank,Apparel,Delhi,Ahmedabad
69016171,Ojas Srinivasan,Myntra,2024-11-22,2024-11,24909,0.12,2989.08,Phishing,Low,18,0,Low,1,0,Amex,Kotak Bank,Transportation,West Bengal,Kochi
96058186,Drishya Lata,Zomato,2024-01-19,2024-01,6890,0.12,826.8,Identity Theft,High,32,1,Medium,0,6890,Rupay,Yes Bank,E-commerce,Kerala,Kolkata
13034228,Ojas Arora,Uber,2024-02-03,2024-02,19871,0.12,2384.52,Card Not Present,Low,44,1,Medium,1,19871,Visa,HDFC Bank,Food Delivery,West Bengal,Chennai
55328276,Hunar Krishna,Lifestyle,2024-01-27,2024-01,20391,0.18,3670.3799999999997,Card Skimming,Critical,95,0,Very High,1,0,Amex,SBI,Electronics,Tamil Nadu,Lucknow
88656447,Kismat Aurora,Reliance Digital,2024-09-24,2024-09,20815,0.12,2497.7999999999997,Account Takeover,Medium,49,0,Medium,1,0,Amex,SBI,Food Delivery,Gujarat,Hyderabad
99785209,Vritika Sharma,Lifestyle,2024-11-08,2024-11,4759,0.12,571.0799999999999,Card Not Present,Critical,32,0,Medium,0,0,Mastercard,Federal Bank,Apparel,Maharashtra,Delhi
38065614,Mohanlal Chaudhuri,Reliance Digital,2024-04-24,2024-04,4024,0.12,482.88,Account Takeover,Medium,17,0,Low,0,0,Amex,Federal Bank,E-commerce,Gujarat,Delhi
62517762,Mamooty Kant,Amazon India,2024-04-04,2024-04,12321,0.12,1478.52,Card Skimming,Medium,80,0,Very High,0,0,Mastercard,SBI,E-commerce,Kerala,Bangalore
34035436,Sahil Deshmukh,Reliance Digital,2024-05-09,2024-05,4619,0.05,230.95000000000002,Identity Theft,High,55,0,High,0,0,Mastercard,ICICI Bank,Groceries,Telangana,Mumbai
97416206,Elakshi Dugar,Flipkart,2024-02-11,2024-02,7060,0.12,847.1999999999999,Identity Theft,Medium,29,0,Medium,0,0,Amex,ICICI Bank,E-commerce,Uttar Pradesh,Jaipur
18982234,Suhana Barman,Big Bazaar,2024-10-03,2024-10,11009,0.18,1981.62,Card Skimming,Low,43,0,Medium,0,0,Mastercard,Kotak Bank,Electronics,Telangana,Chennai
75876902,Alia Kari,Uber,2024-04-14,2024-04,13717,0.18,2469.06,Card Not Present,Medium,32,1,Medium,0,13717,Visa,Axis Bank,Electronics,Telangana,Hyderabad
84378270,Tanya Chatterjee,Myntra,2024-08-22,2024-08,9479,0.12,1137.48,Identity Theft,Low,22,1,Low,0,9479,Mastercard,HDFC Bank,Food Delivery,Maharashtra,Lucknow
11103414,Anya Cheema,Uber,2024-12-12,2024-12,867,0.05,43.35,Phishing,Low,17,0,Low,0,0,Amex,Axis Bank,Groceries,Rajasthan,Lucknow
20917683,Dhruv Guha,Reliance Digital,2023-12-28,2023-12,21511,0.12,2581.3199999999997,Identity Theft,Low,90,0,Very High,1,0,Amex,ICICI Bank,E-commerce,Rajasthan,Kolkata
22770356,Tarini Chhabra,Big Bazaar,2024-10-31,2024-10,16910,0.12,2029.1999999999998,Card Not Present,Medium,43,1,Medium,1,16910,Mastercard,Federal Bank,Apparel,Rajasthan,Mumbai
82767917,Miraya Goda,Zomato,2024-05-20,2024-05,10045,0.18,1808.1,Card Skimming,Medium,17,0,Low,0,0,Mastercard,HDFC Bank,Electronics,Rajasthan,Ahmedabad
47451037,Hrishita Chakraborty,Swiggy,2024-10-27,2024-10,20937,0.05,1046.8500000000001,Phishing,Medium,39,0,Medium,1,0,Rupay,Andhra Bank,Groceries,Karnataka,Lucknow
26950485,Elakshi Swamy,Big Bazaar,2024-03-26,2024-03,23615,0.12,2833.7999999999997,Identity Theft,High,70,0,High,1,0,Visa,Federal Bank,Apparel,Karnataka,Kolkata
22585061,Sara Master,Lifestyle,2024-12-14,2024-12,20134,0.12,2416.08,Card Not Present,Medium,49,0,Medium,1,0,Visa,Andhra Bank,Transportation,Rajasthan,Delhi
74089321,Sana Bains,Reliance Digital,2024-08-24,2024-08,8391,0.12,1006.92,Phishing,Low,12,0,Low,0,0,Visa,Federal Bank,E-commerce,Karnataka,Mumbai
26400306,Ishaan Dugar,Reliance Digital,2024-11-19,2024-11,24466,0.18,4403.88,Card Not Present,Low,60,1,High,1,24466,Rupay,Andhra Bank,Electronics,West Bengal,Chennai
70441809,Samar Seth,Tata Cliq,2024-09-01,2024-09,4478,0.12,537.36,Card Skimming,High,27,0,Medium,0,0,Amex,Yes Bank,Food Delivery,Maharashtra,Hyderabad
90474062,Divij Rao,Swiggy,2024-07-12,2024-07,11512,0.05,575.6,Identity Theft,Medium,72,1,High,0,11512,Rupay,Federal Bank,Groceries,Maharashtra,Hyderabad
10036453,Saksham Ghose,Reliance Digital,2024-02-10,2024-02,13620,0.05,681,Identity Theft,Medium,76,0,Very High,0,0,Visa,Bank of Baroda,Groceries,Gujarat,Kochi
90028796,Trisha Khanna,Lifestyle,2024-06-02,2024-06,18763,0.18,3377.3399999999997,Card Not Present,Medium,27,0,Medium,1,0,Amex,ICICI Bank,Electronics,Telangana,Chennai
84110896,Eva Sharma,Amazon India,2024-10-28,2024-10,18831,0.12,2259.72,Account Takeover,Critical,30,0,Medium,1,0,Visa,Axis Bank,Transportation,Uttar Pradesh,Delhi
77878340,Saanvi Rajan,Lifestyle,2024-09-25,2024-09,20431,0.18,3677.58,Phishing,Medium,20,1,Low,1,20431,Visa,ICICI Bank,Electronics,Uttar Pradesh,Kochi
17767871,Farhan Chowdhury,Lifestyle,2024-06-15,2024-06,7286,0.12,874.3199999999999,Card Not Present,Medium,90,0,Very High,0,0,Visa,Yes Bank,E-commerce,West Bengal,Mumbai
55084639,Armaan Chada,Uber,2023-12-19,2023-12,18201,0.12,2184.12,Account Takeover,Low,55,0,High,1,0,Amex,Federal Bank,Food Delivery,Gujarat,Bangalore
43909427,Yasmin Chaudhary,Lifestyle,2024-07-08,2024-07,12237,0.12,1468.44,Card Not Present,High,81,0,Very High,0,0,Amex,ICICI Bank,Apparel,West Bengal,Bangalore
11903948,Divit Gola,Myntra,2024-11-02,2024-11,13678,0.12,1641.36,Account Takeover,High,64,0,High,0,0,Mastercard,Kotak Bank,E-commerce,Rajasthan,Jaipur
59019965,Ivan Kant,Uber,2023-12-23,2023-12,16720,0.12,2006.3999999999999,Account Takeover,High,69,0,High,1,0,Amex,Federal Bank,Apparel,Kerala,Hyderabad
41835616,Vanya Bhasin,Swiggy,2024-11-18,2024-11,17014,0.12,2041.6799999999998,Card Not Present,Low,69,0,High,1,0,Amex,HDFC Bank,Transportation,Telangana,Lucknow
27433729,Kiaan Jayaraman,Myntra,2024-01-24,2024-01,24000,0.12,2880,Account Takeover,Low,92,0,Very High,1,0,Amex,Federal Bank,Food Delivery,Rajasthan,Jaipur
87906190,Hridaan Gala,Zomato,2024-04-05,2024-04,15370,0.12,1844.3999999999999,Card Not Present,Medium,90,1,Very High,1,15370,Visa,Andhra Bank,Apparel,Uttar Pradesh,Bangalore
60239461,Inaaya  Vohra,Flipkart,2024-03-23,2024-03,12022,0.12,1442.6399999999999,Account Takeover,High,35,1,Medium,0,12022,Amex,Yes Bank,E-commerce,West Bengal,Jaipur
93873983,Adira Jha,Big Bazaar,2024-06-29,2024-06,24832,0.18,4469.76,Card Not Present,Critical,69,0,High,1,0,Visa,ICICI Bank,Electronics,Karnataka,Kolkata
37506434,Nakul Deep,Big Bazaar,2024-10-19,2024-10,14758,0.12,1770.96,Identity Theft,High,39,0,Medium,0,0,Amex,SBI,Transportation,Maharashtra,Hyderabad
36595607,Yuvaan Bava,Zomato,2024-04-18,2024-04,21612,0.12,2593.44,Card Skimming,High,15,0,Low,1,0,Rupay,HDFC Bank,Food Delivery,Uttar Pradesh,Bangalore
94337967,Rati Dhillon,Uber,2024-04-15,2024-04,179,0.05,8.950000000000001,Card Not Present,Low,78,1,Very High,0,179,Visa,Andhra Bank,Groceries,Delhi,Bangalore
77985819,Aaryahi Lalla,Tata Cliq,2024-07-28,2024-07,16968,0.05,848.4000000000001,Card Not Present,Low,89,0,Very High,1,0,Amex,Yes Bank,Groceries,Uttar Pradesh,Mumbai
16720205,Jhanvi Goswami,Tata Cliq,2024-10-13,2024-10,1086,0.18,195.48,Card Not Present,Low,34,0,Medium,0,0,Rupay,Kotak Bank,Electronics,Karnataka,Kolkata
10278817,Ivan Chada,Amazon India,2024-03-18,2024-03,14950,0.05,747.5,Phishing,Low,37,1,Medium,0,14950,Rupay,Axis Bank,Groceries,Rajasthan,Jaipur
21513009,Adah Sehgal,Myntra,2024-12-14,2024-12,23277,0.12,2793.24,Phishing,Critical,16,0,Low,1,0,Rupay,ICICI Bank,E-commerce,Kerala,Kochi
46620083,Kaira Karnik,Swiggy,2024-02-23,2024-02,14304,0.12,1716.48,Account Takeover,Medium,52,1,High,0,14304,Visa,Federal Bank,Food Delivery,Kerala,Mumbai
64197841,Kaira Ben,Myntra,2024-04-13,2024-04,14451,0.12,1734.12,Card Skimming,High,48,0,Medium,0,0,Rupay,SBI,Transportation,Maharashtra,Ahmedabad
65593686,Alia Bansal,Big Bazaar,2024-10-04,2024-10,16570,0.05,828.5,Identity Theft,Low,60,0,High,1,0,Amex,Bank of Baroda,Groceries,Telangana,Bangalore
32746603,Ayesha Mann,Reliance Digital,2024-06-13,2024-06,18665,0.12,2239.7999999999997,Identity Theft,Low,58,0,High,1,0,Visa,Andhra Bank,E-commerce,Kerala,Kochi
40476578,Uthkarsh Sridhar,Lifestyle,2024-07-10,2024-07,14889,0.12,1786.6799999999998,Account Takeover,High,74,0,High,0,0,Rupay,Bank of Baroda,Transportation,Uttar Pradesh,Hyderabad
40246722,Mamooty Kale,Uber,2024-01-17,2024-01,7965,0.12,955.8,Account Takeover,Critical,10,0,Low,0,0,Rupay,Bank of Baroda,E-commerce,Maharashtra,Chennai
86063662,Kabir Ratta,Flipkart,2024-10-23,2024-10,10556,0.18,1900.08,Card Skimming,High,93,0,Very High,0,0,Amex,Andhra Bank,Electronics,Kerala,Kolkata
51663167,Ira Chaudhry,Lifestyle,2024-01-10,2024-01,4400,0.18,792,Identity Theft,High,22,0,Low,0,0,Rupay,SBI,Electronics,Karnataka,Jaipur
10941967,Rohan Bahl,Reliance Digital,2024-12-08,2024-12,24030,0.05,1201.5,Identity Theft,High,72,0,High,1,0,Rupay,ICICI Bank,Groceries,Rajasthan,Jaipur
21703651,Arnav Kala,Tata Cliq,2024-12-08,2024-12,8118,0.05,405.90000000000003,Identity Theft,High,62,1,High,0,8118,Mastercard,Federal Bank,Groceries,Maharashtra,Delhi
57373126,Vihaan Issac,Uber,2024-11-29,2024-11,17438,0.12,2092.56,Account Takeover,Medium,29,1,Medium,1,17438,Visa,Andhra Bank,E-commerce,Karnataka,Lucknow
85049341,Ojas Dey,Reliance Digital,2023-12-26,2023-12,3375,0.12,405,Card Not Present,Medium,14,1,Low,0,3375,Amex,Federal Bank,Apparel,Karnataka,Bangalore
83959989,Lakshit Chadha,Tata Cliq,2024-02-11,2024-02,6942,0.12,833.04,Phishing,High,31,0,Medium,0,0,Amex,Kotak Bank,Transportation,Maharashtra,Delhi
26137438,Seher Bhasin,Myntra,2024-06-20,2024-06,5819,0.05,290.95,Card Not Present,Medium,76,0,Very High,0,0,Visa,Federal Bank,Groceries,Delhi,Delhi
92663281,Arnav Kibe,Swiggy,2024-07-24,2024-07,22864,0.12,2743.68,Card Skimming,Medium,91,1,Very High,1,22864,Mastercard,ICICI Bank,E-commerce,Kerala,Lucknow
69633951,Aayush Grover,Big Bazaar,2024-05-16,2024-05,14577,0.18,2623.86,Card Not Present,Low,14,0,Low,0,0,Mastercard,SBI,Electronics,Tamil Nadu,Delhi
41035476,Indrans Kannan,Flipkart,2024-10-27,2024-10,21092,0.12,2531.04,Card Skimming,Low,40,1,Medium,1,21092,Visa,Kotak Bank,Transportation,Maharashtra,Jaipur
